發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市士林區美崙街 / 臺北市士林區文林路,2018/11/11 下午 03:20:00,士林區,自用-小客車;自用-小客車;乘客-人;自用-小客車;租賃車-小客車,1,25.098097,121.518829
臺北市士林區美崙街20號前0.0公尺,2018/11/10 下午 01:56:00,士林區,腳踏自行車-慢車;普通重型-機車,1,25.09721,121.523052
臺北市士林區美崙街前0.0公尺,2018/9/19 上午 12:08:00,士林區,自用-小客車;普通重型-機車,1,25.096814,121.521164
臺北市士林區旁引道,2018/4/14 上午 11:18:00,士林區,自用-小客車;大型重型2(250-550C.C.)-機車,1,25.089102,121.503042
臺北市士林區平菁街15號前0.0公尺,2018/6/18 下午 12:25:00,士林區,自用-小客車;普通重型-機車;自用-小客車,1,25.139877,121.570854
臺北市士林區平菁街45號前0.0公尺,2018/1/17 下午 02:18:00,士林區,大型重型1(550C.C.以上)-機車;自用-小客車,1,25.127199,121.572647
臺北市士林區平菁街前0.0公尺,2018/10/25 下午 01:29:00,士林區,普通重型-機車;乘客-人,2,25.118775,121.570765
臺北市士林區平菁街前0.0公尺,2018/10/1 上午 08:35:00,士林區,普通重型-機車;自用-大貨車,1,25.121932,121.572869
臺北市士林區平菁街前0.0公尺,2018/5/1 下午 01:00:00,士林區,普通重型-機車;自用-小客車,1,25.127707,121.574414
臺北市士林區其他,2018/11/15 上午 11:30:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車;普通重型-機車,2,25.079691,121.524474
臺北市士林區其他,2018/9/15 上午 07:57:00,士林區,自用-小客車;普通重型-機車,1,25.08004,121.522326
臺北市士林區其他,2018/4/14 下午 12:46:00,士林區,普通重型-機車;普通重型-機車;自用-小客車,1,25.086573,121.50928
臺北市士林區其他,2018/10/16 下午 01:04:00,士林區,普通重型-機車;普通重型-機車,1,25.087442,121.521146
臺北市士林區其他,2018/12/5 下午 07:30:00,士林區,自用-小客車;普通重型-機車,1,25.08902,121.511628
臺北市士林區其他,2018/5/28 下午 07:32:00,士林區,普通重型-機車;其他車-其他車,1,25.089668,121.521411
臺北市士林區其他,2018/6/25 下午 02:13:00,士林區,計程車-小客車;普通重型-機車;乘客-人,2,25.090359,121.501162
臺北市士林區其他,2018/10/24 下午 03:21:00,士林區,自用-小客車;普通重型-機車,1,25.093097,121.518107
臺北市士林區其他,2018/1/18 下午 03:00:00,士林區,乘客-人;營業用-小貨車(含客、貨兩用);普通重型-機車,1,25.097284,121.532045
臺北市士林區其他,2018/1/30 上午 07:40:00,士林區,自用-小客車;普通重型-機車,1,25.097584,121.53842
臺北市士林區其他,2018/3/29 下午 12:35:00,士林區,營業用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,2,25.097718,121.520415
臺北市士林區其他,2018/8/6 下午 02:40:00,士林區,自用-小客車;普通重型-機車,1,25.097773,121.53802
臺北市士林區其他,2018/11/3 下午 02:35:00,士林區,普通重型-機車,1,25.102464,121.525376
臺北市士林區其他,2018/10/12 上午 09:43:00,士林區,普通重型-機車;普通重型-機車;普通重型-機車;營業用-大貨車,3,25.103873,121.537202
臺北市士林區其他,2018/9/10 下午 02:28:00,士林區,行人-人,1,25.10551,121.530308
臺北市士林區其他,2018/3/30 上午 08:04:00,士林區,普通重型-機車;普通重型-機車,2,25.10783,121.529014
臺北市士林區其他,2018/8/16 下午 03:32:00,士林區,租賃車-小客車;普通重型-機車,1,25.108088,121.531392
臺北市士林區其他,2018/9/22 上午 10:10:00,士林區,普通重型-機車;自用-小客車,1,25.110816,121.529667
臺北市士林區其他,2018/5/13 下午 12:15:00,士林區,普通重型-機車;腳踏自行車-慢車;乘客-人,3,25.113864,121.527976
臺北市士林區其他,2018/2/4 下午 02:24:00,士林區,自用-小客車;自用-小客車,1,25.116947,121.532728
臺北市士林區其他,2018/3/30 下午 02:05:00,士林區,自用-小客車;自用-小客車;自用-小客車,2,25.118138,121.534731
臺北市士林區其他,2018/2/6 上午 09:54:00,士林區,自用-小貨車(含客、貨兩用);行人-人,1,25.118521,121.532501
臺北市士林區其他,2018/3/24 下午 08:49:00,士林區,自用-小貨車(含客、貨兩用);自用-小客車,1,25.129145,121.570834
臺北市士林區其他,2018/3/19 下午 09:54:00,士林區,自用-小客車;普通重型-機車,1,25.136905,121.54649
臺北市士林區前港街 / 臺北市士林區後港街,2018/12/3 下午 04:43:00,士林區,普通重型-機車;普通重型-機車,1,25.084593,121.522575
臺北市士林區前港街 / 臺北市士林區後港街,2018/12/6 下午 12:30:00,士林區,普通重型-機車;計程車-小客車,1,25.084732,121.522573
臺北市士林區前港街 / 臺北市士林區後港街,2018/1/6 上午 05:08:00,士林區,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,1,25.084739,121.522606
臺北市士林區前港街 / 臺北市士林區後港街,2018/4/17 上午 09:47:00,士林區,自用-小客車;普通重型-機車,1,25.084739,121.522606
臺北市士林區前港街 / 臺北市士林區後港街,2018/3/7 下午 12:20:00,士林區,普通重型-機車;計程車-小客車,1,25.084739,121.522606
臺北市士林區前港街 / 臺北市士林區後港街,2018/6/9 下午 05:36:00,士林區,普通重型-機車;自用-小客車,1,25.104785,121.528414
臺北市士林區前港街36號前0.0公尺,2018/5/10 下午 08:43:00,士林區,腳踏自行車-慢車;營業用-小貨車(含客、貨兩用),1,25.084739,121.522606
臺北市士林區前街 / 臺北市士林區中山北路5段,2018/7/6 下午 11:45:00,士林區,普通重型-機車;計程車-小客車,1,25.097803,121.526358
臺北市士林區前街33號前0.0公尺,2018/8/4 上午 10:17:00,士林區,腳踏自行車-慢車,1,25.097504,121.525398
臺北市士林區人行道,2018/8/29 下午 06:00:00,士林區,腳踏自行車-慢車;行人-人;行人-人,2,25.083297,121.524398
臺北市士林區人行道,2018/7/26 下午 02:10:00,士林區,普通重型-機車;普通重型-機車,2,25.097138,121.519731
臺北市士林區人行道,2018/3/27 下午 06:30:00,士林區,普通重型-機車;行人-人,2,25.103322,121.519907
臺北市士林區人行道,2018/9/16 下午 05:05:00,士林區,行人-人,1,25.103712,121.519673
臺北市士林區人行道,2018/4/13 下午 05:40:00,士林區,腳踏自行車-慢車,1,25.105516,121.529034
臺北市士林區社正路 / 臺北市士林區社正路,2018/9/21 下午 12:54:00,士林區,普通重型-機車;普通重型-機車,2,25.088888,121.50977
臺北市士林區社正路 / 臺北市士林區社正路,2018/8/5 下午 03:51:00,士林區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.089014,121.509629
臺北市士林區社中街 / 臺北市士林區社中街,2018/9/1 上午 09:00:00,士林區,計程車-小客車;大型重型1(550C.C.以上)-機車,1,25.090579,121.510532
臺北市士林區社中街 / 臺北市士林區社中街,2018/2/2 上午 08:36:00,士林區,自用-小客車;普通重型-機車,1,25.091795,121.507016
臺北市士林區社中街 / 臺北市士林區社中街,2018/9/3 上午 07:55:00,士林區,普通重型-機車;普通重型-機車;自用-小客車,2,25.092251,121.507721
臺北市士林區社中街 / 臺北市士林區社中街,2018/12/1 下午 01:40:00,士林區,普通重型-機車;普通重型-機車,2,25.092554,121.506547
臺北市士林區社中街 / 臺北市士林區社中街,2018/9/14 上午 08:55:00,士林區,普通重型-機車;普通重型-機車,2,25.09268,121.501402
臺北市士林區社中街 / 臺北市士林區通河西街2段,2018/2/14 上午 08:40:00,士林區,普通重型-機車;普通重型-機車,2,25.092208,121.507577
臺北市士林區社中街 / 臺北市士林區永平街,2018/7/3 下午 02:40:00,士林區,計程車-小客車;普通重型-機車,1,25.092339,121.505187
臺北市士林區社中街 / 臺北市士林區中正路,2018/7/22 下午 11:40:00,士林區,普通重型-機車;自用-小客車,1,25.087837,121.509866
臺北市士林區社中街 / 臺北市士林區中正路,2018/7/13 下午 11:48:00,士林區,普通重型-機車;普通重型-機車;自用-小客車,3,25.087901,121.50991
臺北市士林區社中街102號前0.0公尺,2018/12/5 下午 02:40:00,士林區,計程車-小客車;普通重型-機車,1,25.050135,121.527736
臺北市士林區社中街123號前0.0公尺,2018/11/22 下午 08:52:00,士林區,腳踏自行車-慢車;普通重型-機車,1,25.089962,121.510153
臺北市士林區社中街330號前0.0公尺,2018/5/11 上午 09:51:00,士林區,自用-小客車;普通重型-機車,1,25.09236,121.504935
臺北市士林區社中街33巷10號前0.0公尺,2018/5/5 下午 05:47:00,士林區,普通重型-機車;行人-人;行人-人,3,25.088181,121.509995
臺北市士林區社子棒球場堤外便道,2018/4/19 下午 03:35:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車;其他人-人,2,25.093407,121.506819
臺北市士林區社子大橋 / 臺北市士林區社子大橋,2018/10/7 下午 05:26:00,士林區,自用-小客車;普通重型-機車,1,25.08602,121.508984
臺北市士林區社子街 / 臺北市士林區社子街,2018/12/14 下午 01:58:00,士林區,自用-小客車;普通重型-機車,1,25.087423,121.508125
臺北市士林區社子街 / 臺北市士林區社子街,2018/8/21 下午 02:00:00,士林區,普通重型-機車;行人-人,2,25.087674,121.508111
臺北市士林區社子街32號前0.0公尺,2018/6/11 下午 08:03:00,士林區,普通重型-機車,1,25.087497,121.507764
臺北市士林區士東路 / 臺北市士林區德行東路,2018/5/13 下午 10:35:00,士林區,普通重型-機車;計程車-小客車,1,25.113494,121.537883
臺北市士林區士東路 / 臺北市士林區德行東路,2018/6/4 上午 11:00:00,士林區,普通重型-機車;普通重型-機車,1,25.113573,121.53817
臺北市士林區士東路 / 臺北市士林區德行東路,2018/11/20 上午 07:15:00,士林區,普通重型-機車;普通重型-機車,2,25.113639,121.538001
臺北市士林區士東路 / 臺北市士林區士東路,2018/4/25 下午 05:17:00,士林區,自用-小客車;普通重型-機車,1,25.111873,121.533492
臺北市士林區士東路 / 臺北市士林區士東路,2018/2/8 下午 06:45:00,士林區,計程車-小客車;普通重型-機車,1,25.112246,121.529973
臺北市士林區士東路 / 臺北市士林區士東路,2018/6/11 下午 08:02:00,士林區,自用-小客車;行人-人,1,25.112306,121.529293
臺北市士林區士東路 / 臺北市士林區士東路,2018/9/11 下午 11:27:00,士林區,普通重型-機車;租賃車-小客車,1,25.112474,121.537435
臺北市士林區士東路 / 臺北市士林區士東路,2018/8/18 下午 10:35:00,士林區,普通重型-機車;計程車-小客車,1,25.112687,121.533554
臺北市士林區士東路 / 臺北市士林區士東路,2018/9/12 下午 04:52:00,士林區,自用-小客車;普通重型-機車,1,25.112745,121.533522
臺北市士林區士東路 / 臺北市士林區士東路,2018/1/10 上午 11:19:00,士林區,自用-小客車;普通重型-機車,1,25.113041,121.52968
臺北市士林區士東路 / 臺北市士林區士東路,2018/5/6 上午 11:04:00,士林區,普通重型-機車;普通重型-機車,1,25.113183,121.528451
臺北市士林區士東路 / 臺北市士林區士東路,2018/6/11 上午 07:40:00,士林區,自用-小客車;普通輕型-機車,1,25.113589,121.537573
臺北市士林區士東路 / 臺北市士林區芝玉路2段,2018/12/3 下午 01:16:00,士林區,普通重型-機車;普通重型-機車,2,25.095202,121.522096
臺北市士林區士東路 / 臺北市士林區芝玉路2段,2018/10/11 上午 08:08:00,士林區,自用-小客車;普通重型-機車,1,25.112896,121.535449
臺北市士林區士東路 / 臺北市士林區芝玉路2段,2018/5/9 上午 10:27:00,士林區,普通重型-機車,1,25.112899,121.535282
臺北市士林區士東路 / 臺北市士林區芝玉路2段,2018/3/8 上午 08:13:00,士林區,普通重型-機車;普通重型-機車,2,25.113038,121.535361
臺北市士林區士東路 / 臺北市士林區忠誠路2段,2018/10/28 下午 06:00:00,士林區,普通重型-機車;自用-小客車,1,25.112347,121.530955
臺北市士林區士東路 / 臺北市士林區忠誠路2段,2018/2/8 上午 06:44:00,士林區,普通重型-機車,1,25.112479,121.531252
臺北市士林區士東路121號前0.0公尺,2018/11/30 下午 12:30:00,士林區,腳踏自行車-慢車,1,25.112096,121.529944
臺北市士林區士東路16號前0.0公尺,2018/5/18 下午 10:15:00,士林區,自用-小貨車(含客、貨兩用);腳踏自行車-慢車,1,25.111747,121.526954
臺北市士林區士東路200巷前0.0公尺,2018/8/30 上午 07:05:00,士林區,普通重型-機車;自用-小客車,1,25.109276,121.531317
臺北市士林區士東路266巷15弄前0.0公尺,2018/11/14 下午 02:03:00,士林區,普通重型-機車;計程車-小客車,1,25.111386,121.537497
臺北市士林區士東路301號前0.0公尺,2018/12/6 下午 08:09:00,士林區,普通重型-機車;普通重型-機車;乘客-人,3,25.112668,121.530306
臺北市士林區士東路353巷7號前0.0公尺,2018/11/8 下午 09:13:00,士林區,普通重型-機車;自用-小客車,1,25.114071,121.540476
臺北市士林區士東路91巷11-1號前0.0公尺,2018/7/18 下午 10:25:00,士林區,自用-小客車;普通重型-機車,1,25.112831,121.52946
臺北市士林區士東路9號前0.0公尺,2018/2/2 上午 11:20:00,士林區,普通重型-機車;普通重型-機車,1,25.111733,121.526675
臺北市士林區士東路前0.0公尺,2018/2/26 下午 09:45:00,士林區,普通重型-機車;腳踏自行車-慢車,2,25.111857,121.531367
臺北市士林區士林捷運站1號出口,2018/2/12 下午 11:22:00,士林區,普通重型-機車;行人-人,2,25.092586,121.526539
臺北市士林區士林橋 / 臺北市士林區文林路,2018/9/18 下午 03:55:00,士林區,普通重型-機車;普通重型-機車,1,25.087385,121.526003
臺北市士林區士林橋 / 臺北市士林區文林路,2018/1/5 下午 04:48:00,士林區,計程車-小客車;普通重型-機車,1,25.098448,121.523693
臺北市士林區士林橋 / 臺北市士林區文林路,2018/1/12 上午 07:40:00,士林區,自用-小客車;行人-人,1,25.099624,121.523388
臺北市士林區士林行政中心前,2018/4/23 上午 08:30:00,士林區,民營客運-大客車;乘客-人,1,25.092619,121.51961
臺北市士林區士商路 / 臺北市士林區大南路,2018/7/11 上午 10:00:00,士林區,普通重型-機車;腳踏自行車-慢車,1,25.089668,121.521411
臺北市士林區士商路 / 臺北市士林區基河路,2018/9/23 上午 11:00:00,士林區,自用-小客車;普通重型-機車,1,25.090384,121.52227
臺北市士林區士商路 / 臺北市士林區基河路,2018/7/31 上午 11:50:00,士林區,普通重型-機車;計程車-小客車,1,25.093087,121.518141
臺北市士林區士商路106號前0.0公尺,2018/9/28 上午 09:00:00,士林區,自用-小客車;普通重型-機車,1,25.091798,121.519027
臺北市士林區士商路108號前0.0公尺,2018/10/9 下午 04:14:00,士林區,普通重型-機車,1,25.092218,121.518826
臺北市士林區士商路12號前0.0公尺,2018/2/4 上午 08:18:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.089828,121.52057
臺北市士林區士商路150號前0.0公尺,2018/7/13 下午 12:20:00,士林區,普通重型-機車;普通重型-機車;乘客-人,3,25.094596,121.516611
臺北市士林區士商路189號前0.0公尺,2018/9/21 上午 09:04:00,士林區,動力機械-其他車;普通重型-機車;其他人-人,2,25.095514,121.516122
臺北市士林區士商路1號前0.0公尺,2018/7/2 下午 10:40:00,士林區,普通重型-機車;普通重型-機車;乘客-人,2,25.089668,121.521411
臺北市士林區士商路57號前0.0公尺,2018/2/13 上午 09:10:00,士林區,普通重型-機車;普通重型-機車,2,25.09082,121.520203
臺北市士林區士商路96號前0.0公尺,2018/1/23 下午 05:30:00,士林區,普通重型-機車;普通重型-機車;乘客-人;乘客-人,2,25.091723,121.519107
臺北市士林區士商路前0.0公尺,2018/12/1 下午 09:51:00,士林區,自用-小客車;普通重型-機車;乘客-人,2,25.092643,121.520614
臺北市士林區雙溪街 / 臺北市士林區福華路,2018/4/15 上午 11:32:00,士林區,普通重型-機車;自用-小客車,1,25.099909,121.523761
臺北市士林區雙溪街106號前0.0公尺,2018/3/30 上午 08:00:00,士林區,租賃車-小客車;自用-小客車,1,25.085668,121.526311
臺北市士林區雙溪街108號前0.0公尺,2018/6/12 上午 11:40:00,士林區,普通輕型-機車;普通重型-機車,2,25.100784,121.52573
臺北市士林區天母北路 / 臺北市士林區天母北路,2018/4/1 上午 11:10:00,士林區,自用-小客車;普通重型-機車;其他人-人,2,25.118678,121.525952
臺北市士林區天母北路 / 臺北市士林區天母北路,2018/1/13 上午 10:40:00,士林區,自用-小貨車(含客、貨兩用);大型重型2(250-550C.C.)-機車,1,25.119102,121.525551
臺北市士林區天母北路 / 臺北市士林區天母北路,2018/6/28 上午 11:26:00,士林區,租賃車-小客車;普通重型-機車,1,25.120256,121.526496
臺北市士林區天母北路 / 臺北市士林區天母西路,2018/2/12 下午 09:24:00,士林區,自用-小客車;普通重型-機車,1,25.11823,121.530102
臺北市士林區天母北路 / 臺北市士林區天母西路,2018/1/5 上午 10:14:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.118457,121.526136
臺北市士林區天母北路 / 臺北市士林區天母西路,2018/10/21 下午 08:17:00,士林區,自用-小客車;普通重型-機車,1,25.118457,121.526136
臺北市士林區天母北路 / 臺北市士林區天母西路,2018/6/8 下午 06:04:00,士林區,自用-小客車;普通重型-機車,1,25.11867,121.526082
臺北市士林區天母東路 / 臺北市士林區天母東路,2018/7/29 下午 09:59:00,士林區,普通重型-機車;自用-小客車,1,25.117726,121.534331
臺北市士林區天母東路 / 臺北市士林區天母東路,2018/2/11 上午 04:51:00,士林區,計程車-小客車;普通重型-機車,1,25.117833,121.532441
臺北市士林區天母東路 / 臺北市士林區天母東路,2018/1/6 上午 09:20:00,士林區,自用-小客車;普通重型-機車,1,25.117938,121.536378
臺北市士林區天母東路 / 臺北市士林區天母東路,2018/6/1 下午 12:50:00,士林區,腳踏自行車-慢車;自用-小客車,1,25.117972,121.532402
臺北市士林區天母東路 / 臺北市士林區天母東路,2018/11/27 下午 01:38:00,士林區,普通重型-機車,1,25.11828,121.535524
臺北市士林區天母東路 / 臺北市士林區中山北路7段,2018/7/14 上午 07:25:00,士林區,計程車-小客車;行人-人,1,25.11823,121.530102
臺北市士林區天母東路69巷11號前0.0公尺,2018/7/17 下午 04:01:00,士林區,自用-小客車;普通重型-機車,1,25.119748,121.533614
臺北市士林區天母東路69巷3號前0.0公尺,2018/6/10 上午 10:20:00,士林區,普通重型-機車;租賃車-小客車,1,25.118637,121.534461
臺北市士林區天母東路86號前0.0公尺,2018/1/31 上午 11:36:00,士林區,自用-小客車;普通重型-機車,1,25.11814,121.534585
臺北市士林區天母西路 / 臺北市士林區天母北路,2018/2/1 下午 10:05:00,士林區,行人-人;普通重型-機車,1,25.118441,121.526036
臺北市士林區天母西路 / 臺北市士林區天母北路,2018/7/9 下午 04:30:00,士林區,自用-小客車;普通重型-機車;乘客-人,2,25.118457,121.526136
臺北市士林區天母西路 / 臺北市士林區天母北路,2018/5/19 上午 02:58:00,士林區,計程車-小客車;普通重型-機車,1,25.118457,121.526136
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/5/29 下午 06:40:00,士林區,自用-小客車;普通重型-機車,1,25.116418,121.524895
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/3/16 下午 12:10:00,士林區,計程車-小客車;普通重型-機車;乘客-人,2,25.117855,121.524638
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/10/5 上午 07:51:00,士林區,自用-小客車;普通重型-機車,1,25.117855,121.524638
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/5/26 下午 01:00:00,士林區,普通重型-機車;自用-小客車,1,25.117855,121.524638
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/6/13 下午 03:25:00,士林區,普通重型-機車;自用-小客車,1,25.117905,121.524815
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/4/11 上午 09:00:00,士林區,自用-小貨車(含客、貨兩用);行人-人,1,25.118157,121.52624
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/3/7 下午 12:13:00,士林區,自用-小客車;行人-人,1,25.118243,121.525955
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/9/8 下午 10:55:00,士林區,普通重型-機車;自用-小客車,1,25.118447,121.528445
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/7/29 下午 07:59:00,士林區,計程車-小客車;普通重型-機車,1,25.118492,121.524353
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/5/1 下午 05:14:00,士林區,普通重型-機車;民營客運-大客車,1,25.118575,121.524337
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/9/28 下午 05:10:00,士林區,普通重型-機車;行人-人,2,25.118581,121.524893
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/4/30 下午 03:11:00,士林區,腳踏自行車-慢車;民營公車-大客車,1,25.118587,121.529298
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/8/22 下午 04:18:00,士林區,自用-小客車;普通重型-機車,1,25.118596,121.525087
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/10/8 上午 06:20:00,士林區,自用-小客車;普通重型-機車,1,25.119313,121.524594
臺北市士林區天母西路 / 臺北市士林區天母西路,2018/12/13 下午 04:12:00,士林區,自用-小客車;普通輕型-機車,1,25.121929,121.526372
臺北市士林區天母西路 / 臺北市士林區天玉街,2018/8/3 下午 02:44:00,士林區,普通重型-機車;自用-小客車,1,25.120017,121.526682
臺北市士林區天母西路 / 臺北市士林區中山北路6段,2018/11/18 下午 09:58:00,士林區,普通重型-機車;行人-人,2,25.124557,121.532673
臺北市士林區天母西路 / 臺北市士林區中山北路7段,2018/7/20 下午 02:57:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.118464,121.530736
臺北市士林區天母西路38巷40號前0.0公尺,2018/5/25 下午 12:43:00,士林區,普通重型-機車;普通重型-機車;乘客-人,3,25.11819,121.526056
臺北市士林區天母西路3號前0.0公尺,2018/2/5 下午 04:40:00,士林區,自用-小客車;行人-人,1,25.118841,121.529796
臺北市士林區天母西路44號前0.0公尺,2018/10/26 下午 05:25:00,士林區,自用-小客車;普通重型-機車;自用-小客車,1,25.118324,121.525611
臺北市士林區天母西路54號前0.0公尺,2018/12/3 上午 08:18:00,士林區,自用-小客車;普通重型-機車,1,25.117893,121.524625
臺北市士林區天母西路62巷前0.0公尺,2018/12/12 下午 01:30:00,士林區,營業用-小貨車(含客、貨兩用);乘客-人,1,25.11837,121.524164
臺北市士林區天玉街38巷20號前0.0公尺,2018/12/11 下午 09:20:00,士林區,自用-小客車;普通重型-機車;乘客-人,1,25.097932,121.51686
臺北市士林區天玉街38巷27號前0.0公尺,2018/7/31 上午 09:26:00,士林區,自用-小客車;普通重型-機車,1,25.119464,121.529608
臺北市士林區天玉街38巷9-1號前0.0公尺,2018/11/2 下午 07:40:00,士林區,普通重型-機車;自用-小客車,1,25.120467,121.52922
臺北市士林區通河東街1段 / 臺北市士林區大南路,2018/5/20 下午 05:10:00,士林區,普通重型-機車;普通重型-機車;乘客-人,3,25.089385,121.515474
臺北市士林區通河東街1段 / 臺北市士林區通河東街1段,2018/3/6 上午 08:30:00,士林區,普通重型-機車;普通重型-機車,1,25.085711,121.516406
臺北市士林區通河東街1段 / 臺北市士林區通河東街1段,2018/10/2 下午 03:24:00,士林區,自用-小客車;普通重型-機車,1,25.088033,121.515768
臺北市士林區通河東街1段125號前0.0公尺,2018/8/10 下午 12:28:00,士林區,普通重型-機車;普通重型-機車,2,25.086571,121.51657
臺北市士林區通河東街1段前0.0公尺,2018/9/28 上午 03:30:00,士林區,普通重型-機車,1,25.088859,121.515196
臺北市士林區通河東街2段 / 臺北市士林區百齡橋,2018/2/8 下午 10:19:00,士林區,自用-小客車;普通重型-機車,1,25.09026,121.515208
臺北市士林區通河東街2段 / 臺北市士林區無名巷,2018/7/17 下午 02:49:00,士林區,普通重型-機車;普通重型-機車,1,25.09279,121.514433
臺北市士林區通河東街2段 / 臺北市士林區無名巷,2018/7/6 上午 10:20:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.093059,121.514273
臺北市士林區通河東街2段150號前0.0公尺,2018/5/11 上午 08:50:00,士林區,自用-小客車;普通重型-機車,1,25.096076,121.511792
臺北市士林區通河東街2段5號前0.0公尺,2018/3/21 下午 02:30:00,士林區,普通重型-機車;普通重型-機車;普通重型-機車,2,25.091112,121.51515
臺北市士林區通河東街2段前0.0公尺,2018/7/5 下午 02:01:00,士林區,普通重型-機車,1,25.092691,121.513365
臺北市士林區通河街 / 臺北市士林區承德路4段,2018/3/16 下午 04:50:00,士林區,普通重型-機車;計程車-小客車,1,25.080132,121.520163
臺北市士林區通河街 / 臺北市士林區通河街,2018/3/20 下午 01:25:00,士林區,自用-小客車;行人-人,1,25.077585,121.524361
臺北市士林區通河街 / 臺北市士林區通河街,2018/6/27 上午 10:20:00,士林區,普通重型-機車;普通重型-機車,2,25.080832,121.52078
臺北市士林區通河街 / 臺北市士林區通河街,2018/5/13 下午 06:00:00,士林區,普通重型-機車;自用-小客車,1,25.080835,121.520783
臺北市士林區通河街2巷前0.0公尺,2018/12/18 上午 08:45:00,士林區,自用-小客車;普通重型-機車,1,25.079213,121.523327
臺北市士林區通河街323巷前0.0公尺,2018/6/24 下午 12:26:00,士林區,普通重型-機車;普通重型-機車,1,25.081804,121.519205
臺北市士林區通河街325巷前0.0公尺,2018/7/1 上午 04:15:00,士林區,普通重型-機車;計程車-小客車,1,25.082141,121.518922
臺北市士林區通河街33號前0.0公尺,2018/3/27 下午 07:30:00,士林區,普通重型-機車;普通重型-機車;自用-小客車;乘客-人;乘客-人,1,25.080145,121.523037
臺北市士林區通河西街1段 / 臺北市士林區百齡堤外停車場,2018/2/24 下午 06:35:00,士林區,普通重型-機車;行人-人,1,25.085945,121.512652
臺北市士林區通河西街1段 / 臺北市士林區百齡橋,2018/5/2 上午 09:33:00,士林區,普通重型-機車;自用-小客車,1,25.087649,121.511958
臺北市士林區通河西街1段 / 臺北市士林區堤外便道,2018/10/17 下午 06:48:00,士林區,普通重型-機車;普通重型-機車,2,25.086724,121.512044
臺北市士林區通河西街1段 / 臺北市士林區堤外便道,2018/9/10 下午 12:45:00,士林區,普通重型-機車;租賃車-小客車,1,25.093224,121.505308
臺北市士林區通河西街1段 / 臺北市士林區通河西街1段,2018/3/9 上午 08:41:00,士林區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.086043,121.512619
臺北市士林區通河西街1段 / 臺北市士林區中正路,2018/2/24 下午 05:15:00,士林區,普通重型-機車;自用-小客車,1,25.077267,121.519077
臺北市士林區通河西街1段117號前0.0公尺,2018/6/25 上午 08:56:00,士林區,自用-小客車;普通重型-機車,1,25.086381,121.512076
臺北市士林區通河西街1段前0.0公尺,2018/6/6 下午 08:40:00,士林區,普通重型-機車,1,25.08131,121.513745
臺北市士林區通河西街1段前0.0公尺,2018/10/30 上午 09:05:00,士林區,普通重型-機車;自用-小客車;租賃車-小客車,1,25.083722,121.513098
臺北市士林區通河西街1段前0.0公尺,2018/9/26 上午 08:16:00,士林區,普通重型-機車;普通重型-機車,1,25.086967,121.512132
臺北市士林區通河西街2段 / 臺北市士林區百齡左岸河濱公園,2018/5/11 下午 05:24:00,士林區,普通重型-機車;自用-小客車,1,25.093486,121.50251
臺北市士林區通河西街2段 / 臺北市士林區堤外便道,2018/10/5 下午 06:54:00,士林區,腳踏自行車-慢車;自用-小客車,1,25.088506,121.512038
臺北市士林區通河西街2段 / 臺北市士林區堤外便道,2018/12/23 下午 12:10:00,士林區,自用-小客車;普通重型-機車,1,25.093979,121.502746
臺北市士林區通河西街2段 / 臺北市士林區社正路,2018/3/26 上午 06:50:00,士林區,自用-小客車;普通重型-機車,1,25.089047,121.511681
臺北市士林區通河西街2段 / 臺北市士林區社中街,2018/12/22 下午 02:07:00,士林區,普通重型-機車;計程車-小客車,1,25.091397,121.51042
臺北市士林區通河西街2段 / 臺北市士林區通河西街2段,2018/2/3 下午 06:30:00,士林區,租賃車-小客車;普通重型-機車,1,25.093508,121.500888
臺北市士林區通河西街2段 / 臺北市士林區延平北路4段,2018/5/4 上午 09:07:00,士林區,自用-小客車;普通重型-機車,1,25.094014,121.502672
