發生地點,發生時間點,行政區,車種,受傷人數,緯度,經度
臺北市南港區研究院路1段29號前0.0公尺,2019/11/10 上午 11:37:00,南港區,計程車-小客車;乘客-人;普通重型-機車,1,25.053756,121.61647
臺北市南港區研究院路1段71號前0.0公尺,2019/5/14 上午 11:10:00,南港區,腳踏自行車-慢車;普通重型-機車,1,25.052803,121.616448
臺北市南港區研究院路1段99號前0.0公尺,2019/10/1 下午 03:19:00,南港區,計程車-小客車;普通重型-機車;普通重型-機車;普通重型-機車,2,25.052112,121.616142
臺北市南港區研究院路1段99號前0.0公尺,2019/1/28 上午 10:05:00,南港區,自用-小客車;普通重型-機車,1,25.052183,121.616585
臺北市南港區研究院路1段前0.0公尺,2019/9/9 上午 08:20:00,南港區,普通重型-機車;普通重型-機車;乘客-人,3,25.048673,121.615847
臺北市南港區研究院路2段 / 臺北市南港區大坑街,2019/1/23 上午 08:55:00,南港區,普通重型-機車;自用-小客車,1,25.045356,121.61788
臺北市南港區研究院路2段 / 臺北市南港區福山街,2019/1/9 下午 06:25:00,南港區,普通重型-機車;普通重型-機車,2,25.045201,121.615412
臺北市南港區研究院路2段 / 臺北市南港區福山街,2019/9/27 上午 09:26:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.045234,121.6155
臺北市南港區研究院路2段 / 臺北市南港區福山街,2019/4/11 上午 09:47:00,南港區,自用-小客車;普通重型-機車,1,25.045365,121.615427
臺北市南港區研究院路2段 / 臺北市南港區福山街,2019/3/24 下午 09:05:00,南港區,自用-小客車;普通重型-機車,1,25.045365,121.615427
臺北市南港區研究院路2段 / 臺北市南港區福山街,2019/6/18 上午 09:35:00,南港區,自用-小客車;普通重型-機車,1,25.045397,121.615458
臺北市南港區研究院路2段 / 臺北市南港區舊莊街1段,2019/3/15 上午 12:00:00,南港區,自用-小客車;自用-小貨車(含客、貨兩用),1,25.042294,121.616843
臺北市南港區研究院路2段 / 臺北市南港區舊莊街1段,2019/7/25 下午 04:45:00,南港區,自用-小客車;普通重型-機車,1,25.042468,121.61701
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/9/8 上午 08:00:00,南港區,普通重型-機車;自用-小客車,1,25.037387,121.617018
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/1/5 下午 02:24:00,南港區,自用-小客車;普通重型-機車,1,25.03741,121.616782
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/2/19 下午 05:11:00,南港區,自用-小客車;普通重型-機車,1,25.03757,121.616711
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/11/17 下午 05:17:00,南港區,普通重型-機車;普通重型-機車,2,25.038006,121.616979
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/11/14 下午 05:51:00,南港區,自用-小客車;普通重型-機車,1,25.043843,121.616145
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/1/24 上午 11:00:00,南港區,腳踏自行車-慢車;自用-小客車,1,25.043919,121.616283
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/4/24 上午 07:31:00,南港區,普通重型-機車;自用-小客車,1,25.043931,121.61627
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/5/24 下午 05:31:00,南港區,自用-小客車;普通重型-機車,1,25.04412,121.616008
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/3/28 下午 02:15:00,南港區,普通重型-機車;行人-人,2,25.044452,121.615941
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/11/8 下午 10:55:00,南港區,普通輕型-機車;自用-小客車;乘客-人,2,25.045066,121.614906
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/4/30 下午 06:30:00,南港區,自用-小客車;普通重型-機車,1,25.045125,121.615334
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/3/28 下午 12:35:00,南港區,普通重型-機車;自用-小客車,1,25.045134,121.615328
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/3/8 下午 01:20:00,南港區,租賃車-小客車;普通重型-機車,1,25.045134,121.615328
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/9/4 下午 04:15:00,南港區,普通重型-機車;自用-小客車,1,25.045211,121.615489
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/3/11 上午 09:30:00,南港區,計程車-小客車;普通重型-機車;乘客-人,1,25.045752,121.615129
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/3/26 下午 04:40:00,南港區,自用-小貨車(含客、貨兩用);行人-人,1,25.045893,121.613866
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/10/12 下午 03:50:00,南港區,普通重型-機車;普通重型-機車;乘客-人;乘客-人,3,25.046305,121.614504
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/5/26 下午 12:15:00,南港區,普通重型-機車;自用-小客車,1,25.046316,121.615122
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/5/21 上午 08:55:00,南港區,自用-小客車;普通重型-機車,1,25.047733,121.615596
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/1/11 上午 09:03:00,南港區,自用-小客車;行人-人,1,25.047749,121.615758
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/1/16 下午 07:55:00,南港區,租賃車-小客車;普通重型-機車,1,25.047969,121.615743
臺北市南港區研究院路2段 / 臺北市南港區研究院路2段,2019/12/5 下午 08:45:00,南港區,自用-小客車;自用-小客車;乘客-人,1,25.048067,121.612802
臺北市南港區研究院路2段108號前0.0公尺,2019/12/25 上午 08:50:00,南港區,普通重型-機車;普通重型-機車,1,25.042872,121.616524
臺北市南港區研究院路2段108號前0.0公尺,2019/9/6 上午 11:35:00,南港區,自用-小客車;普通重型-機車,1,25.042904,121.616609
臺北市南港區研究院路2段128號前0.0公尺,2019/1/2 下午 02:08:00,南港區,自用-小貨車(含客、貨兩用);營業用-曳引車,1,25.0409,121.617495
臺北市南港區研究院路2段130號前0.0公尺,2019/9/3 下午 12:36:00,南港區,普通重型-機車;普通重型-機車,1,25.039855,121.617512
臺北市南港區研究院路2段1號前0.0公尺,2019/2/7 上午 12:25:00,南港區,普通重型-機車,1,25.048678,121.616018
臺北市南港區研究院路2段230號前0.0公尺,2019/10/9 下午 02:53:00,南港區,普通重型-機車;行人-人,2,25.036183,121.616954
臺北市南港區研究院路2段39號前0.0公尺,2019/9/27 下午 09:10:00,南港區,自用-小客車;普通重型-機車,1,25.045728,121.615261
臺北市南港區研究院路2段43號前0.0公尺,2019/12/30 下午 12:10:00,南港區,自用-小客車;普通重型-機車,1,25.044732,121.615772
臺北市南港區研究院路2段57號前0.0公尺,2019/4/22 上午 09:15:00,南港區,普通重型-機車;普通重型-機車,2,25.044024,121.616174
臺北市南港區研究院路2段前0.0公尺,2019/11/2 下午 02:17:00,南港區,普通重型-機車,1,25.040206,121.617587
臺北市南港區研究院路2段前0.0公尺,2019/7/26 上午 08:51:00,南港區,民營客運-大客車;普通重型-機車,1,25.04544,121.615403
臺北市南港區研究院路2段前0.0公尺,2019/6/7 下午 02:16:00,南港區,普通輕型-機車;自用-小客車,1,25.048066,121.615888
臺北市南港區研究院路3段 / 臺北市南港區研究院路3段,2019/5/7 上午 10:20:00,南港區,自用-小客車;普通重型-機車,1,25.033439,121.612492
臺北市南港區研究院路3段 / 臺北市南港區研究院路3段,2019/10/9 下午 03:28:00,南港區,普通重型-機車;自用-小客車,1,25.034661,121.614372
臺北市南港區研究院路3段 / 臺北市南港區研究院路4段,2019/11/6 上午 09:30:00,南港區,普通重型-機車;普通重型-機車,2,25.033618,121.610987
臺北市南港區研究院路3段161巷前0.0公尺,2019/7/13 上午 10:40:00,南港區,普通重型-機車;自用-小客車,1,25.027171,121.612282
臺北市南港區研究院路3段20巷前0.0公尺,2019/12/4 下午 03:23:00,南港區,普通輕型-機車;計程車-小客車,1,25.035076,121.614774
臺北市南港區研究院路3段27號前0.0公尺,2019/3/24 下午 10:00:00,南港區,自用-小客車;普通重型-機車;普通重型-機車,1,25.034992,121.616255
臺北市南港區研究院路3段5號前0.0公尺,2019/2/26 上午 07:30:00,南港區,普通重型-機車;行人-人,2,25.035376,121.616684
臺北市南港區研究院路3段86巷25號前0.0公尺,2019/3/19 上午 08:35:00,南港區,普通重型-機車;自用-小客車,1,25.034975,121.613122
臺北市南港區研究院路4段 / 臺北市南港區研究院路4段,2019/10/19 上午 07:50:00,南港區,普通重型-機車;普通重型-機車,1,25.0175,121.591196
臺北市南港區宜興街 / 臺北市南港區大坑街,2019/12/9 下午 07:43:00,南港區,自用-小客車;行人-人,1,25.041923,121.620364
臺北市南港區永吉路 / 臺北市南港區永吉路,2019/1/14 上午 08:30:00,南港區,自用-小客車;普通重型-機車,1,25.045414,121.581437
臺北市南港區永吉路 / 臺北市南港區玉成街,2019/11/5 下午 10:47:00,南港區,普通重型-機車;自用-小客車,1,25.045204,121.582586
臺北市南港區永吉路 / 臺北市南港區中坡北路,2019/5/10 下午 10:26:00,南港區,自用-小客車;普通重型-機車,1,25.0454,121.580619
臺北市南港區永吉路 / 臺北市南港區忠孝東路6段,2019/5/27 下午 05:45:00,南港區,普通重型-機車;普通重型-機車,2,25.04522,121.582571
臺北市南港區永吉路548號前0.0公尺,2019/6/19 下午 02:45:00,南港區,普通重型-機車;普通重型-機車,2,25.045137,121.581663
臺北市南港區永吉路601號前0.0公尺,2019/5/12 下午 04:00:00,南港區,普通輕型-機車;自用-小客車,1,25.045373,121.582307
臺北市南港區玉成街 / 臺北市南港區市民大道7段,2019/6/4 下午 07:30:00,南港區,普通重型-機車;普通重型-機車;乘客-人,3,25.049,121.581493
臺北市南港區玉成街 / 臺北市南港區松河街,2019/8/21 上午 08:50:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.052296,121.581239
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/9/2 上午 06:26:00,南港區,普通重型-機車;普通重型-機車;乘客-人,3,25.043502,121.585083
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/10/31 上午 08:58:00,南港區,租賃車-小客車;普通重型-機車,1,25.043514,121.585086
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/4/30 下午 01:27:00,南港區,普通重型-機車;自用-小客車,1,25.04375,121.585106
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/5/31 下午 12:52:00,南港區,普通重型-機車;普通重型-機車,1,25.043797,121.585633
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/6/7 上午 10:02:00,南港區,普通重型-機車;腳踏自行車-慢車,2,25.044511,121.584323
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/6/27 上午 10:20:00,南港區,普通重型-機車;腳踏自行車-慢車,1,25.045073,121.583382
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/9/27 下午 11:20:00,南港區,普通重型-機車;行人-人,2,25.045118,121.583352
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/8/8 下午 02:30:00,南港區,普通重型-機車;行人-人;租賃車-小客車,1,25.048042,121.581532
臺北市南港區玉成街 / 臺北市南港區玉成街,2019/7/2 下午 07:56:00,南港區,自用-小客車;普通重型-機車,1,25.050542,121.581733
臺北市南港區玉成街140巷13號前0.0公尺,2019/9/19 下午 07:10:00,南港區,行人-人;普通重型-機車,1,25.044574,121.583019
臺北市南港區玉成街154號前0.0公尺,2019/7/19 上午 10:23:00,南港區,計程車-小客車;電動輔助自行車-慢車;自用-小客車,1,25.045106,121.583827
臺北市南港區玉成街215號前0.0公尺,2019/7/21 下午 01:30:00,南港區,普通重型-機車;自用-小客車,1,25.043693,121.58495
臺北市南港區玉成街66-8號前0.0公尺,2019/8/23 下午 06:48:00,南港區,自用-小客車;普通重型-機車,1,25.047048,121.581831
臺北市南港區玉成街72號前0.0公尺,2019/2/27 上午 10:31:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.046612,121.582409
臺北市南港區園區街 / 臺北市南港區三重路,2019/7/10 下午 02:20:00,南港區,自用-小客車;普通重型-機車,1,25.059046,121.613047
臺北市南港區園區街 / 臺北市南港區園區街,2019/8/22 上午 09:15:00,南港區,自用-小客車;普通重型-機車,1,25.059063,121.611697
臺北市南港區園區街56號前0.0公尺,2019/3/26 下午 12:04:00,南港區,自用-小客車;普通重型-機車;自用-小客車,1,25.059082,121.611699
臺北市南港區中南街23號前0.0公尺,2019/11/23 上午 05:00:00,南港區,自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用);乘客-人,1,25.054592,121.615268
臺北市南港區中南街46-1號前0.0公尺,2019/3/15 上午 08:46:00,南港區,普通重型-機車;行人-人,2,25.054,121.61513
臺北市南港區中南街59號前0.0公尺,2019/9/27 上午 09:14:00,南港區,普通重型-機車;腳踏自行車-慢車,1,25.053527,121.61526
臺北市南港區中坡北路 / 臺北市南港區市民大道7段,2019/2/28 下午 03:40:00,南港區,租賃車-小客車;腳踏自行車-慢車,1,25.049523,121.579907
臺北市南港區中坡北路 / 臺北市南港區松隆路,2019/8/3 上午 11:45:00,南港區,租賃車-小客車;普通重型-機車,1,25.04837,121.580152
臺北市南港區中坡北路 / 臺北市南港區永吉路,2019/7/9 下午 12:50:00,南港區,租賃車-小客車;行人-人;自用-小貨車(含客、貨兩用),1,25.045427,121.580768
臺北市南港區中坡北路 / 臺北市南港區中坡北路,2019/8/26 上午 06:55:00,南港區,普通重型-機車;普通重型-機車,2,25.046487,121.580714
臺北市南港區中坡北路10號前0.0公尺,2019/12/15 下午 02:40:00,南港區,自用-小客車;大型重型2(250-550C.C.)-機車,1,25.044668,121.581465
臺北市南港區中坡南路 / 臺北市南港區玉成街,2019/1/10 下午 05:25:00,南港區,普通重型-機車;自用-小客車,1,25.043775,121.582437
臺北市南港區中坡南路 / 臺北市南港區中坡南路,2019/12/1 下午 09:20:00,南港區,普通重型-機車;自用-小客車,1,25.042129,121.584419
臺北市南港區中坡南路 / 臺北市南港區中坡南路,2019/7/24 下午 03:10:00,南港區,普通重型-機車;自用-小客車,1,25.042224,121.584344
臺北市南港區中坡南路 / 臺北市南港區中坡南路,2019/6/3 下午 03:26:00,南港區,自用-小客車;普通重型-機車,1,25.042794,121.58364
臺北市南港區中坡南路 / 臺北市南港區中坡南路,2019/7/20 下午 10:20:00,南港區,自用-小客車;普通重型-機車,1,25.042847,121.583609
臺北市南港區中坡南路11號前0.0公尺,2019/8/15 上午 10:20:00,南港區,腳踏自行車-慢車;普通重型-機車,1,25.043767,121.582669
臺北市南港區中坡南路78號前0.0公尺,2019/4/19 下午 01:30:00,南港區,自用-小客車;腳踏自行車-慢車,1,25.041564,121.58526
臺北市南港區忠孝東路5段 / 臺北市南港區中坡北路,2019/5/9 下午 06:36:00,南港區,普通重型-機車,1,25.044232,121.581896
臺北市南港區忠孝東路5段 / 臺北市南港區中坡南路,2019/1/4 上午 08:00:00,南港區,自用-小客車;普通重型-機車,1,25.044232,121.581896
臺北市南港區忠孝東路5段799號前0.0公尺,2019/7/20 下午 12:10:00,南港區,普通重型-機車;租賃車-小客車;普通重型-機車,1,25.044477,121.582044
臺北市南港區忠孝東路5段972號前0.0公尺,2019/8/23 下午 01:02:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人;自用-小客車,1,25.044487,121.582216
臺北市南港區忠孝東路5段976號前0.0公尺,2019/3/16 上午 09:00:00,南港區,普通重型-機車;普通重型-機車,1,25.044263,121.582314
臺北市南港區忠孝東路6段 / 臺北市南港區東新街,2019/5/25 上午 07:25:00,南港區,普通重型-機車;普通重型-機車,2,25.047926,121.585111
臺北市南港區忠孝東路6段 / 臺北市南港區東新街,2019/3/24 上午 01:45:00,南港區,自用-小客車;租賃車-小客車;乘客-人;乘客-人,3,25.047926,121.585189
臺北市南港區忠孝東路6段 / 臺北市南港區東新街,2019/12/13 上午 06:33:00,南港區,自用-小客車;普通重型-機車,1,25.047979,121.585134
臺北市南港區忠孝東路6段 / 臺北市南港區東新街,2019/3/28 上午 07:57:00,南港區,普通重型-機車;計程車-小客車,1,25.047979,121.585182
臺北市南港區忠孝東路6段 / 臺北市南港區東新街,2019/3/12 下午 07:45:00,南港區,普通重型-機車;普通重型-機車,1,25.047979,121.585182
臺北市南港區忠孝東路6段 / 臺北市南港區東新街,2019/5/18 下午 07:17:00,南港區,普通重型-機車;普通重型-機車,1,25.048013,121.585139
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/7/26 下午 02:51:00,南港區,普通重型-機車;普通重型-機車,2,25.049941,121.593375
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/8/26 下午 05:20:00,南港區,自用-小客車;普通重型-機車,1,25.05039,121.594026
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/8/14 上午 12:44:00,南港區,計程車-小客車;普通重型-機車,1,25.050483,121.593933
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/12/30 下午 01:54:00,南港區,普通重型-機車;普通重型-機車;普通重型-機車,2,25.050492,121.59396
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/5/12 下午 05:55:00,南港區,自用-小客車;普通重型-機車,1,25.05052,121.593971
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/5/28 上午 09:53:00,南港區,自用-小客車;普通重型-機車,1,25.05052,121.593971
臺北市南港區忠孝東路6段 / 臺北市南港區昆陽街,2019/7/10 上午 11:03:00,南港區,自用-小客車;普通重型-機車,1,25.050599,121.595487
臺北市南港區忠孝東路6段 / 臺北市南港區市民大道7段,2019/11/13 下午 02:35:00,南港區,普通重型-機車;普通重型-機車,2,25.05053,121.58946
臺北市南港區忠孝東路6段 / 臺北市南港區市民大道7段,2019/11/21 上午 09:22:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.05053,121.58946
臺北市南港區忠孝東路6段 / 臺北市南港區向陽路,2019/5/23 上午 08:26:00,南港區,自用-小客車;普通重型-機車,1,25.050718,121.595664
臺北市南港區忠孝東路6段 / 臺北市南港區向陽路,2019/11/6 上午 07:05:00,南港區,遊覽車-大客車;普通重型-機車,1,25.05072,121.595562
臺北市南港區忠孝東路6段 / 臺北市南港區向陽路,2019/12/9 下午 05:08:00,南港區,自用-小客車;普通重型-機車,1,25.050743,121.595549
臺北市南港區忠孝東路6段 / 臺北市南港區向陽路,2019/9/13 上午 07:03:00,南港區,計程車-小客車;自用-小客車;普通重型-機車;乘客-人,1,25.050743,121.595549
臺北市南港區忠孝東路6段 / 臺北市南港區向陽路,2019/6/8 上午 11:56:00,南港區,腳踏自行車-慢車,1,25.050743,121.595549
臺北市南港區忠孝東路6段 / 臺北市南港區向陽路,2019/6/9 下午 02:10:00,南港區,普通重型-機車;自用-小客車;乘客-人,2,25.050887,121.595548
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/2/10 上午 09:29:00,南港區,腳踏自行車-慢車;普通重型-機車,1,25.04516,121.582545
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/8/6 下午 07:50:00,南港區,民營客運-大客車;腳踏自行車-慢車,1,25.045284,121.582806
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/5/25 下午 12:26:00,南港區,民營公車-大客車;乘客-人;自用-小客車,1,25.045292,121.582657
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/5/23 上午 07:25:00,南港區,普通重型-機車;普通重型-機車,2,25.045334,121.582639
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/9/4 下午 06:45:00,南港區,普通重型-機車;自用-小客車,1,25.045334,121.582639
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/2/17 下午 05:30:00,南港區,普通重型-機車;腳踏自行車-慢車,2,25.045334,121.582639
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/1/29 下午 07:48:00,南港區,自用-小客車;普通重型-機車;乘客-人,1,25.045334,121.582639
臺北市南港區忠孝東路6段 / 臺北市南港區永吉路,2019/7/14 上午 08:09:00,南港區,電動自行車-慢車;計程車-小客車,1,25.045355,121.582609
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/12/15 上午 10:29:00,南港區,自用-小客車;腳踏自行車-慢車,1,25.045169,121.582718
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/5/24 下午 07:54:00,南港區,自用-小客車;普通重型-機車,1,25.045277,121.582754
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/3/3 下午 09:30:00,南港區,租賃車-小客車;普通重型-機車,1,25.045329,121.582811
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/9/24 下午 04:51:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.045493,121.582737
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/2/9 下午 11:39:00,南港區,計程車-小客車;普通重型-機車,1,25.045975,121.583244
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/11/20 下午 02:00:00,南港區,自用-小客車;普通重型-機車,1,25.046039,121.583297
臺北市南港區忠孝東路6段 / 臺北市南港區玉成街,2019/5/30 上午 07:10:00,南港區,普通重型-機車;電動自行車-慢車,1,25.046157,121.583156
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/6/6 下午 06:32:00,南港區,自用-小客車;腳踏自行車-慢車,1,25.045902,121.584367
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/7/1 下午 05:50:00,南港區,普通重型-機車;普通重型-機車,2,25.047914,121.584474
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/6/5 上午 11:40:00,南港區,普通重型-機車;普通重型-機車,2,25.047919,121.584488
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/3/5 下午 02:35:00,南港區,自用-小客車;普通重型-機車,1,25.048609,121.586601
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/3/23 上午 11:55:00,南港區,普通重型-機車;普通重型-機車,1,25.048736,121.586573
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/12/9 上午 12:50:00,南港區,普通重型-機車;自用-小貨車(含客、貨兩用),1,25.048948,121.586509
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/5/3 上午 07:50:00,南港區,自用-小貨車(含客、貨兩用);普通重型-機車,1,25.049069,121.589268
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/1/29 上午 11:05:00,南港區,普通重型-機車;普通重型-機車,1,25.049115,121.587242
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/7/6 上午 01:00:00,南港區,自用-小客車;計程車-小客車;乘客-人;乘客-人,4,25.049227,121.589094
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/6/17 上午 06:56:00,南港區,營業用-小貨車(含客、貨兩用);普通重型-機車,1,25.049234,121.589095
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/9/21 下午 06:05:00,南港區,自用-小客車;普通重型-機車;乘客-人,2,25.049237,121.589078
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/7/1 下午 10:30:00,南港區,計程車-小客車;普通重型-機車,1,25.049316,121.589118
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/6/5 下午 05:50:00,南港區,普通重型-機車;普通重型-機車,2,25.049323,121.58638
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/7/10 下午 12:45:00,南港區,普通重型-機車;自用-小客車,1,25.049416,121.588386
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/11/17 下午 05:50:00,南港區,自用-小客車;普通輕型-機車;乘客-人,2,25.049571,121.590583
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/11/5 上午 10:25:00,南港區,普通重型-機車;普通重型-機車,1,25.049713,121.589673
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/1/23 下午 09:48:00,南港區,行人-人,1,25.049747,121.591215
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/11/2 下午 12:48:00,南港區,自用-小客車;普通重型-機車,1,25.049918,121.591164
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/5/20 下午 09:40:00,南港區,普通重型-機車;普通重型-機車,1,25.0501,121.591265
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/10/8 下午 07:22:00,南港區,自用-小客車;普通重型-機車,1,25.050223,121.592692
臺北市南港區忠孝東路6段 / 臺北市南港區忠孝東路6段,2019/1/9 下午 05:49:00,南港區,自用-小客車;普通重型-機車,1,25.050728,121.594798
臺北市南港區忠孝東路6段101號前0.0公尺,2019/8/22 下午 04:47:00,南港區,普通重型-機車;腳踏自行車-慢車,2,25.04835,121.584926
臺北市南港區忠孝東路6段108號前0.0公尺,2019/4/13 上午 08:50:00,南港區,普通重型-機車;自用-小客車,1,25.047504,121.584332
臺北市南港區忠孝東路6段116號前0.0公尺,2019/3/11 下午 02:45:00,南港區,計程車-小客車;普通重型-機車;乘客-人,1,25.047681,121.584938
臺北市南港區忠孝東路6段130號前0.0公尺,2019/2/18 下午 08:39:00,南港區,普通重型-機車;普通重型-機車,1,25.050311,121.580401
臺北市南港區忠孝東路6段135號前0.0公尺,2019/12/18 上午 08:20:00,南港區,自用-小客車;普通重型-機車,1,25.04882,121.586149
臺北市南港區忠孝東路6段150號前0.0公尺,2019/12/3 上午 10:30:00,南港區,民營公車-大客車;乘客-人,1,25.048364,121.585683
臺北市南港區忠孝東路6段159巷2弄1號前0.0公尺,2019/1/17 上午 11:53:00,南港區,營業用-小貨車(含客、貨兩用);普通重型-機車,1,25.049271,121.58636
臺北市南港區忠孝東路6段185巷前0.0公尺,2019/5/16 下午 01:00:00,南港區,普通重型-機車;計程車-小客車,1,25.048905,121.587174
臺北市南港區忠孝東路6段194號前0.0公尺,2019/5/25 上午 09:45:00,南港區,計程車-小客車;普通重型-機車,1,25.048569,121.586833
臺北市南港區忠孝東路6段202號前0.0公尺,2019/1/14 下午 02:45:00,南港區,租賃車-小客車;普通重型-機車,1,25.048713,121.586998
臺北市南港區忠孝東路6段21-1號前0.0公尺,2019/3/18 下午 09:18:00,南港區,自用-小客車;普通重型-機車,1,25.046132,121.583067
臺北市南港區忠孝東路6段211號前0.0公尺,2019/2/26 上午 09:30:00,南港區,計程車-小客車;普通重型-機車,1,25.049442,121.587961
臺北市南港區忠孝東路6段21號前0.0公尺,2019/11/29 下午 03:50:00,南港區,自用-小客車;普通重型-機車,1,25.046932,121.581966
臺北市南港區忠孝東路6段227號前0.0公尺,2019/2/11 上午 08:24:00,南港區,自用-小客車;腳踏自行車-慢車,1,25.049512,121.588493
臺北市南港區忠孝東路6段272號前0.0公尺,2019/3/21 下午 07:05:00,南港區,自用-小客車;普通重型-機車,1,25.049156,121.588928
臺北市南港區忠孝東路6段298號前0.0公尺,2019/4/11 下午 04:53:00,南港區,計程車-小客車;普通重型-機車,1,25.049209,121.589578
臺北市南港區忠孝東路6段302號前0.0公尺,2019/10/12 下午 10:30:00,南港區,計程車-小客車;普通重型-機車,1,25.049402,121.589971
臺北市南港區忠孝東路6段314號前0.0公尺,2019/7/3 下午 05:18:00,南港區,普通重型-機車;普通重型-機車,1,25.049409,121.590007
臺北市南港區忠孝東路6段324號前0.0公尺,2019/10/19 上午 12:20:00,南港區,計程車-小客車;普通重型-機車,1,25.049587,121.590662
臺北市南港區忠孝東路6段327號前0.0公尺,2019/8/3 下午 04:00:00,南港區,腳踏自行車-慢車;行人-人,1,25.050318,121.592192
臺北市南港區忠孝東路6段396巷前0.0公尺,2019/2/5 下午 05:10:00,南港區,自用-小客車;普通重型-機車;乘客-人,2,25.050042,121.592484
